time,open,high,low,close,tick_volume,real_volume,buffer0,buffer1,buffer2,buffer3,buffer4,buffer5,buffer6,buffer7,buffer8,buffer9
1785723180,2311.14041,2311.8995,2310.81041,2311.5695,122,23,8.8609865470852025,8.1150775276111879,0.74590901947401456,122,0.1236994723207774,111.5,122,8.8609865470852025,0.00020817018642027563,0.00026756598129707408
1785723240,2311.5695,2312.08554,2311.1695,2311.69554,123,24,8.9600000000000009,8.3967183517407928,0.56328164825920801,123,0.1228383815129607,112.5,123,8.9600000000000009,9.6785474176463993e-05,0.00026568892699633075
1785723300,2311.69554,2312.14554,2311.16227,2311.42227,124,25,7.964757709251101,8.2527314709108968,-0.28797376165979571,0,0.12279037970299378,113.5,124,7.964757709251101,-3.1795973594483939e-05,0.00026561650222179821
1785723360,2311.42227,2311.69227,2310.38259,2310.71259,125,26,5.8864628820960698,7.4639752746392887,-1.5775123925432188,-125,0.12860254235860774,114.5,125,5.8864628820960698,-0.00028016982974854443,0.00027827463899049372
1785723420,2310.71259,2311.04259,2309.19641,2309.59641,126,27,3.8268398268398269,6.2515967920394679,-2.424756965199641,-126,0.13810586977373404,115.5,126,3.8268398268398269,-0.00042589920744973142,0.00029898269060293101
1785723480,2309.59641,2309.98641,2307.90648,2308.16648,127,28,1.7854077253218885,4.7628671031336083,-2.9774593778117198,-127,0.14995190746011108,116.5,127,1.7854077253218885,-0.00054504456816850677,0.00032482905535503463
1785723540,2308.16648,2308.61648,2306.23289,2306.56289,128,29,-0.23829787234042554,3.0958121113089305,-3.334109983649356,-128,0.16406549726495709,117.5,128,-0.23829787234042554,-0.00067118536851040744,0.00035564930394106246
1785723600,2306.56289,2306.83289,2304.54905,2304.94905,129,30,-2.2447257383966246,1.3156328280737459,-3.5603585664703705,-129,0.17827072345034264,118.5,129,-2.2447257383966246,-0.00073440735770002874,0.00038671293721295627
1785723660,2304.94905,2305.27905,2303.22357,2303.48357,130,31,-4.2343096234309625,-0.53434798909448999,-3.6999616343364723,-130,0.18793495395949594,119.5,130,-4.2343096234309625,-0.00062839173941675597,0.00040793638905680573
1785723720,2303.48357,2303.87357,2301.96309,2302.29309,131,32,-6.2074688796680499,-2.425388285952343,-3.7820805937157069,-131,0.19497354449688797,120.5,131,-6.2074688796680499,-0.00055809084624680594,0.00042343337028581348
1785723780,2302.29309,2302.74309,2301.05091,2301.45091,132,20,-7.2427983539094649,-4.03119164193805,-3.2116067119714149,-132,0.19815424973834886,121.5,132,-7.2427983539094649,-0.00041768794562546674,0.0004304985365478615
1785723840,2301.45091,2301.72091,2300.70549,2300.96549,133,21,-7.3469387755102042,-5.1364406864621017,-2.2104980890481025,-133,0.19694114752291755,122.5,133,-7.3469387755102042,-0.00026838565427755867,0.00042795328391239269
1785723900,2300.96549,2301.29549,2300.45071,2300.78071,134,22,-7.4493927125506074,-5.9074246951582712,-1.5419680173923362,-134,0.19204820536216721,123.5,134,-7.4493927125506074,-0.00012530567703006312,0.00041735443218786198
1785723960,2300.78071,2301.17786,2300.38071,2300.78786,135,23,-6.4658634538152606,-6.0935709480439346,-0.372292505771326,0,0.18425701560057961,124.5,135,-6.4658634538152606,-2.6147288072486674e-05,0.00040042156602951566
1785724020,2300.78786,2301.29722,2300.52786,2300.84722,136,24,-5.4900398406374498,-5.8923939122417739,0.40235407160432413,0,0.17163521541507887,125.5,136,-5.4900398406374498,4.7210366959760108e-05,0.00037298264292202514
1785724080,2300.84722,2301.11722,2300.48525,2300.81525,100,25,-4.5217391304347823,-5.4355089849727767,0.91376985453799442,0,0.15791300990021584,126.5,100,-4.5217391304347823,-3.6882048529029987e-05,0.00034316751399360686
1785724140,2300.81525,2301.14525,2300.17236,2300.57236,101,26,-6.2952646239554317,-5.7220941979669959,-0.57317042598843582,-101,0.14442725135261639,125.65000000000001,101,-6.2952646239554317,-7.646163967223174e-05,0.00031389417230201001
1785724200,2300.57236,2300.96236,2299.78625,2300.04625,102,27,-8.1089743589743595,-6.5177209183027838,-1.5912534406715757,-102,0.13362323171983898,124.8,102,-8.1089743589743595,-0.00015868072274116685,0.00029047944518471961
1785724260,2300.04625,2300.49625,2298.89656,2299.22656,103,28,-9.9636950383219034,-7.6663789583091573,-2.2973160800127461,-103,0.12727921942837331,123.95,103,-9.9636950383219034,-0.0003153017920558554,0.00027678703274107381
1785724320,2299.22656,2299.49656,2297.76807,2298.16807,104,29,-11.860276198212835,-9.0643447049437178,-2.7959314932691175,-104,0.12620519456613866,123.09999999999999,104,-11.860276198212835,-0.00046203538170264125,0.00027457781746601905
1785724380,2298.16807,2298.49807,2296.72195,2296.98195,105,30,-13.799591002044989,-10.642760137310809,-3.1568308647341805,-105,0.12684174956671271,122.25,105,-13.799591002044989,-0.00046864166863347378,0.00027610523793343854
1785724440,2296.98195,2297.37195,2295.48653,2295.81653,106,31,-15.782537067545304,-12.356019114055641,-3.4265179534896628,-106,0.12937228716724566,121.40000000000001,106,-15.782537067545304,-0.0005118629361717808,0.00028175658959831091
1785724500,2295.81653,2296.26653,2294.43119,2294.83119,107,32,-16.781418498548319,-13.831152242219868,-2.950266256328451,-107,0.13093549410007718,120.55,107,-16.781418498548319,-0.0004568104368116721,0.00028528349856548095
1785724560,2294.83119,2295.10119,2293.90803,2294.16803,108,20,-16.758563074352548,-14.806955852930763,-1.951607221421785,-108,0.1312030525821363,119.7,108,-16.758563074352548,-0.00034159491756735605,0.00028594909105706675
1785724620,2294.16803,2294.49803,2293.59648,2293.92648,109,21,-16.735380732015145,-15.449764145958891,-1.2856165860562534,-109,0.13105854545242054,118.84999999999999,109,-16.735380732015145,-0.00016799758093632988,0.0002856642237558122
1785724680,2293.92648,2294.53555,2293.52648,2294.14555,110,22,-15.779661016949152,-15.559729769622312,-0.21993124732684066,0,0.13213275482773862,118,110,-15.779661016949152,2.7112307683374581e-05,0.00028797814251092004
1785724740,2294.14555,2295.24683,2293.88555,2294.79683,111,23,-13.854033290653009,-14.991164276632546,1.1371309859795371,111,0.13520164106000448,117.15000000000001,111,-13.854033290653009,0.00025012536708590716,0.00029458303082108679
